date,distance(A-B),distance(A-C),distance(A-D),distance(B-C),distance(B-D),distance(C-D),beta_angle_sun,derived_beta_angle_sun,sma,inc,ecc,raan,aop,lv
2026-11-28 00:00:00+00:00,1097.0700612482442,10427.677679371196,11058.02077916745,10363.234403080409,10994.099961861662,988.4280258724625,74.68904866541119,74.89624515425722,6977492.011250222,97.75329522004847,2.0823119850199898e-05,341.0515044715998,-18.681905709445733,62.82644340047125
2026-11-29 00:00:00+00:00,1098.0669151114769,8149.53542503402,8667.080717464936,7878.628534626517,8493.062047122014,987.8461333136032,74.57642512172507,74.77932238191163,6977490.602660929,97.7532950377112,5.2222362091181395e-05,342.0311244440235,-173.55999573293465,173.32773811995628
2026-11-30 00:00:00+00:00,1097.7429942211045,9746.18101729696,9708.948479346107,9036.345790867237,9061.857797359185,987.1547702579131,74.46929226594898,74.667955140523,6977489.219280544,97.75329488848269,0.00012334176891043812,343.01074505094573,-179.5716862210308,134.96423211953558
2026-12-01 00:00:00+00:00,1097.318567749669,12882.664368886972,12869.117798141004,12429.580803074692,12404.986425727126,987.033300317119,74.36775218803744,74.56224318273212,6977487.8504625205,97.75329477064089,0.00019455295186775358,343.99036627549265,-182.39288035769368,93.41181634708529
2026-12-02 00:00:00+00:00,1098.3477559272856,12969.411874435367,13301.291982399274,13015.975439281056,13330.424211055246,987.6111191702552,74.27190007066564,74.4622795433054,6977486.469708117,97.75329467993858,0.00026563492291667917,344.9699880839527,-184.58741093130735,51.2343114320297
2026-12-03 00:00:00+00:00,1099.6641677483312,9704.555145918013,10202.998254476912,9993.42331776571,10536.830586467384,988.3147357163238,74.18182460147551,74.36815100682938,6977485.037939976,97.75329463947155,0.00033650843138765684,345.9496104830852,-186.55543882105655,8.831925096051467
2026-12-04 00:00:00+00:00,1099.5102754015961,8097.081476375224,8001.182143239263,7783.207861051985,7818.623846962654,988.4212095848399,74.09760836612693,74.27993844227898,6977483.648439596,97.75329462742809,0.0004071052534670192,346.9292334265744,171.58697235785385,-33.679282876107564
2026-12-05 00:00:00+00:00,1098.7632788751848,11684.382185251034,11294.202790695737,11139.107097074142,10754.676761740353,987.7617056283793,74.01932827169064,74.1977172073401,6977482.238406722,97.75329464739428,0.0004773689389039515,347.90885691467827,169.78932017242857,-76.24881586672886
2026-12-06 00:00:00+00:00,1099.1202220304947,13938.454463824355,13918.804464392826,13857.056204951654,13797.86932969243,986.8675819130337,73.94705590892244,74.12155747992982,6977480.8752136035,97.75329469914551,0.0005472361429710749,348.8884808968261,168.02947904895686,-118.85456618864376
2026-12-07 00:00:00+00:00,1099.8957432573666,11703.853606495644,12125.535730517395,12165.674151288804,12565.451959098003,986.4258337388417,73.88085782633337,74.05152452479142,6977479.5212798,97.75329477858006,0.0006166470616373657,349.86810534765056,166.293710514451,-161.4828268819328
2026-12-08 00:00:00+00:00,1099.6756933811203,6881.6032337388315,7210.5059257320945,7321.637617047008,7753.709854808813,986.617201926184,73.82079583212506,73.98767897153155,6977478.132849906,97.75329490268132,0.0006855483331867889,350.84773025137514,-195.4260467711336,155.87447033337116
2026-12-09 00:00:00+00:00,1099.406615375067,8230.261815172787,7636.246658230936,7644.669054578037,7115.7483648454545,987.0133686465946,73.76692719842794,73.93007706072557,6977476.798287812,97.7532950518712,0.000753880783828166,351.82735557905823,-197.13290779878528,113.22044491621972
2026-12-10 00:00:00+00:00,1100.6891662887288,12932.160550580826,12547.580859278556,12531.273342672815,12102.625799810756,987.105480918789,73.71930494299524,73.87877080664798,6977475.479779515,97.75329523014528,0.0008215871712724115,352.806981300108,-198.83065795012465,70.5588309953347
2026-12-11 00:00:00+00:00,1102.461670645808,13536.946336533994,13712.924074782151,13756.549378961236,13873.569131733982,986.8765243841684,73.6779780131964,73.83380827387299,6977474.140812484,97.75329543864797,0.0008886143046708663,353.78660739734426,-200.5217574250845,27.892093868276117
2026-12-12 00:00:00+00:00,1102.6368623891672,9102.039088255562,9705.430226253868,9822.591677186452,10409.366269017662,986.796249398182,73.6429914848513,73.79523370345775,6977472.8155202605,97.75329567404812,0.0009549020500843604,354.76623385014693,157.79249973786062,-14.778465228958586
2026-12-13 00:00:00+00:00,1101.7008463578888,4730.773304060266,4631.138917854396,4724.196749340849,4852.9600547996915,987.2482544888703,73.61438674939365,73.76308772418737,6977471.529957964,97.75329593697298,0.0010203929413979806,355.7458606142831,156.11121879325827,-57.451989157526825
2026-12-14 00:00:00+00:00,1101.5318442609782,9934.518678236569,9275.873782690665,9225.021695235948,8550.725424038794,988.0029356033463,73.5922016259929,73.73740746541434,6977470.222244368,97.75329621826386,0.0010850449816009577,356.72548770435384,154.43325053631492,-100.1273308795559
2026-12-15 00:00:00+00:00,1101.9268177281333,13803.68743533476,13625.381602899452,13608.623936504888,13366.356515264775,988.3398029184559,73.57647057369284,73.71822667537728,6977468.933042139,97.75329653173434,0.0011487949975517526,357.70511507509525,152.7579955093986,-142.80389528133608
2026-12-16 00:00:00+00:00,1101.574922654934,12290.287857456258,12703.347213551544,12748.633187101594,13105.370258999958,987.738739401689,73.56722475160998,73.70557589776256,6977467.666238336,97.75329685919974,0.0012115926839211084,358.684742713073,-208.91455411109138,174.51829744875616
2026-12-17 00:00:00+00:00,1101.2526671500143,6567.383245974536,7226.419943594793,7285.042608642017,7974.591083271368,986.4368942768243,73.56449226582112,73.69948262648035,6977466.3944490785,97.75329722251573,0.0012733851814218688,359.6643705963278,-210.58538565594046,131.84023898178467
2026-12-18 00:00:00+00:00,1102.6543481622853,6211.285411102675,5680.747661480286,5570.7816927281165,5164.925644443408,985.2769167418393,73.56829827718768,73.69997147248775,6977465.090885778,97.75329759242682,0.001334133639970433,0.6439987537076673,-212.25446533114933,89.16191308670243
2026-12-19 00:00:00+00:00,1104.9117622353601,11999.245661405286,11517.263906216,11432.686128566012,10912.100464348821,984.9810137923387,73.57866541201906,73.70706443338182,6977463.826393226,97.75329798834689,0.0013937696670156803,1.6236271277599963,-213.92213004424858,46.48364710893343
2026-12-20 00:00:00+00:00,1105.6386508156631,13886.760713170612,13946.539800938019,13937.430845922612,13936.848123952228,985.551982734114,73.59561398801125,73.720781260198,6977462.557939936,97.75329838471944,0.0014522575701929013,2.603255734452937,144.41174238553938,3.805301260299211
2026-12-21 00:00:00+00:00,1104.795902803081,10626.876207731399,11168.140498332803,11210.005558613182,11724.202823225662,986.3664412131449,73.61916254124428,73.741139798753,6977461.327013299,97.75329879245113,0.0015095367377408945,3.582884530919322,142.74683486890956,-38.87283133357995
2026-12-22 00:00:00+00:00,1104.255478274968,6115.587021158574,6383.163200973255,6365.996688699844,6776.906807173577,986.8431198576822,73.64932816019221,73.7681564233026,6977460.060173391,97.75329921777677,0.0015655698735723702,4.562513531068723,141.082629030266,-81.55023242236153
2026-12-23 00:00:00+00:00,1104.232240222347,9325.84163405591,8782.090047445958,8705.549869762295,8203.661606183277,986.9443706379648,73.68612676632635,73.80184627027164,6977458.840406315,97.75329964194674,0.001620302702117921,5.542142705972777,139.41949628236966,-124.2272768617977
2026-12-24 00:00:00+00:00,1103.5661992967005,13447.599596525204,13166.460728433549,13173.035731212929,12856.578717593778,987.0512697430357,73.72957313566903,73.84222324586212,6977457.621873329,97.75330007826366,0.0016736931071468966,6.521772052965798,137.75703393630647,-166.9035811678641
2026-12-25 00:00:00+00:00,1102.9325490354813,13196.487217834774,13389.328214424499,13498.6830236036,13657.09846086293,987.3875159851231,73.77968045215367,73.88929966634414,6977456.413947206,97.75330051908762,0.001725697397146895,7.501401564328963,-223.9045938729389,150.42066661730806
2026-12-26 00:00:00+00:00,1104.2071188209377,9376.14606613754,9740.862597313673,9946.897479656602,10349.24063851365,987.639604817591,73.83645956083957,73.94308554132861,6977455.205357152,97.75330095647178,0.0017762749651857273,8.48103124657982,-225.56564495374488,107.74573092909472
2026-12-27 00:00:00+00:00,1106.8453163948702,8014.026557414389,7705.365715871786,7950.533178729966,7774.59758465399,987.2484976498919,73.8999180584192,74.00358772069792,6977454.001187956,97.75330138896392,0.0018253825781920543,9.460661087814735,-227.22596345592055,65.07144914881191
2026-12-28 00:00:00+00:00,1108.2646165506735,11606.602089060936,11074.541981652957,11310.56863257877,10792.739592021446,986.0663175361603,73.97005948206628,74.07080913509773,6977452.821788584,97.75330183387663,0.001872971999432229,10.44029106870557,131.11402491642124,22.398228709173463
2026-12-29 00:00:00+00:00,1107.8213364050323,13407.563392927741,13202.364601605033,13540.75052334122,13311.547868237774,984.6750186578756,74.04688271354755,74.14474827896909,6977451.630345036,97.75330226065232,0.001919015830239176,11.419921218827628,129.45467296666465,-20.274284337990892
2026-12-30 00:00:00+00:00,1107.1911617854337,11354.3137681697,11431.03573768934,11952.069256619157,12029.309108948568,983.9757946272565,74.1303819251572,74.22539907912875,6977450.447811762,97.75330268694556,0.0019634694650800277,12.39955152307212,127.79573125472074,-62.94584210155303
2026-12-31 00:00:00+00:00,1106.8898994910217,8123.386634034919,7931.5576966195085,8708.334421122192,8612.387510803996,984.4239304670439,74.2205465985237,74.31275094350431,6977449.265961077,97.75330311031759,0.002006295821092482,13.379181985905014,126.1371294765125,-105.6163815229519
2027-01-01 00:00:00+00:00,1105.8996433544967,9010.89311349003,8299.931787130241,9069.921531325115,8421.724225587022,985.6276131355719,74.31736178381672,74.40678900774013,6977448.0849711895,97.75330351980597,0.0020474612800952807,14.358812619752216,124.47895641581023,-148.28599811935655
2027-01-02 00:00:00+00:00,1104.7986752031024,11362.006285120984,10810.87893117134,11508.35241621555,10939.026681634045,986.7132844191262,74.42080836308801,74.5074943474278,6977446.647447165,97.75330388630516,0.0020869326300359606,15.338443500046456,-237.17879334177974,169.04547481080078
2027-01-03 00:00:00+00:00,1105.6832860012917,10780.942617982288,10542.466917847343,11360.416061654694,11091.61279816111,987.098547200738,74.5308634046284,74.61484435753404,6977445.234824093,97.75330423940481,0.00212466760489611,16.318074670474825,-238.8362494482634,126.37829419628821
2027-01-04 00:00:00+00:00,1108.4680754876426,7420.410741919484,7184.479759011951,8329.095280275993,8112.336416489606,986.8958359032939,74.64750029559038,74.72881280849623,6977443.832556464,97.75330457667519,0.0021606408489582697,17.297706136816522,-240.49340943010674,83.71242592815267
2027-01-05 00:00:00+00:00,1110.5392420117807,5642.509202687939,4798.637533134108,6207.808202456169,5454.69273199294,986.6097932094083,74.7706889195701,74.84937010130704,6977442.428587762,97.75330489285678,0.002194827215654361,18.27733793164301,117.84985348793515,41.047754682558654
2027-01-06 00:00:00+00:00,1110.6802597978924,7723.393707163924,7000.476926044112,7918.803043680259,7140.5023747046935,986.49963491447,74.90039583363517,74.97648335876042,6977440.99585413,97.75330519660467,0.002227198058356129,19.25697006033337,116.19331069465572,-1.6154758612583828
2027-01-07 00:00:00+00:00,1110.2329792546188,8220.251076347997,7908.1244451877765,8667.921311606173,8259.785441676064,986.3119928007577,75.03658435857777,75.11011657256431,6977439.579364778,97.75330547631185,0.0022577192375227927,20.23660253629596,114.53703847197559,-44.277352704563306
2027-01-08 00:00:00+00:00,1109.8651004192434,5393.727222527346,5375.971390008958,6225.634447614593,6088.768659662856,985.6610553084936,75.17921474366509,75.25023071931504,6977438.156341198,97.75330572987598,0.0022863675980838677,21.21623537640713,112.88099404042781,-86.93781631584845
2027-01-09 00:00:00+00:00,1108.6449201363337,1262.2723930074808,573.4146702401235,2261.2225481588107,1665.7438913407711,984.6121550661918,75.32824430353732,75.39678393659779,6977436.782192194,97.75330595300034,0.0023131131130195172,22.195868577457524,111.22523047995003,-129.5969567399741
2027-01-10 00:00:00+00:00,1107.0157655041942,4545.553130208202,4286.53713179545,4245.423572730267,3763.921618069642,983.8015985952866,75.48362757658374,75.54973164007414,6977435.370581588,97.75330615101238,0.002337947581228489,23.17550217252366,109.56968724660688,-172.25471659409286
2027-01-11 00:00:00+00:00,1107.2640152586641,6541.6695839879285,6701.243942816413,6397.116992081816,6395.262624793211,983.9040911478713,75.64531648749248,75.70902668548791,6977433.9433010835,97.75330632834923,0.0023608459908485303,24.155136189800153,-252.0856159457842,145.0889206408309
2027-01-12 00:00:00+00:00,1109.8656940553626,5384.059508736844,6024.948210288744,5365.999800232692,5859.713511738471,984.961685401507,75.81326051146335,75.87461958094396,6977432.550219516,97.7533064771125,0.0023817828965335,25.134770629932408,-253.74069427098982,102.43395588116651
2027-01-13 00:00:00+00:00,1112.3875078261133,3646.6265189849128,4566.472683776131,2905.8310070564303,3863.1176912396936,986.2600151711332,75.98740686393796,76.04645861294907,6977431.149243528,97.75330659525149,0.002400741519293694,26.11440551467029,104.60433052447598,59.78048499535876
2027-01-14 00:00:00+00:00,1113.1506611968152,6099.411414758815,6590.498467033243,5113.681188706205,5593.783943575977,986.9236780568385,76.16770069110468,76.22449005310041,6977429.743321924,97.75330667994525,0.002417709245948589,27.094040865121745,102.94955470280105,17.128431673505823
2027-01-15 00:00:00+00:00,1113.0882332247497,8528.65397140288,9044.118383124143,7868.7085692466535,8343.020767081203,986.6528873065669,76.35408529972885,76.40865837774581,6977428.332422978,97.75330673594212,0.0024326700429508795,28.07367670628854,101.29497222395841,-25.522193859028373
2027-01-16 00:00:00+00:00,1112.9148560977148,8625.165465128772,9352.375485398841,8170.811298399935,8887.74142718063,985.9043547932408,76.54650241020227,76.5989065188156,6977426.951122652,97.75330675483212,0.0024456079109604783,29.05331304996518,99.64051217285325,-68.1713358666269
2027-01-17 00:00:00+00:00,1111.6966292864959,7976.702254318278,8696.113787378765,7333.687297315624,8117.4190117931175,985.3622088532835,76.74489252367455,76.79517621633684,6977425.573194891,97.75330674511997,0.0024565154832636156,30.03294991147192,97.98619057714853,-110.81903286080113
2027-01-18 00:00:00+00:00,1109.6406670329736,9442.158522796582,9863.496315094144,8614.972410221064,9092.089068064863,985.2618690461584,76.94919530120214,76.99740840825076,6977424.183698034,97.75330669955044,0.002465385854112443,31.012587323358293,96.33208754796235,-153.46535674740255
2027-01-19 00:00:00+00:00,1109.1358483899771,11567.028967979528,11931.518448523764,10961.506445830257,11342.634179056036,985.262714089073,77.15935004766182,77.20554360939316,6977422.7720353985,97.75330661906338,0.002472212186810075,31.992225322747785,-265.32184363249235,163.88976430258592
2027-01-20 00:00:00+00:00,1111.2601447508232,11829.781554814523,12323.536524501316,11528.410853812788,12045.950382418809,984.9446330611306,77.37529611431451,77.41952238022769,6977421.358985177,97.7533065046581,0.0024769845106617752,32.97186392422536,-266.9756220145841,121.24634370149762
2027-01-21 00:00:00+00:00,1113.9477944828486,10681.916249162885,11144.874834773795,10413.832598287005,10950.117983188331,984.3640355704729,77.5969731235666,77.63928549936023,6977419.974452785,97.75330634765497,0.002479692236648888,33.95150314307322,91.37069439504566,78.60443802339863
2027-01-22 00:00:00+00:00,1115.2278085500752,11031.843147207592,11170.865715470205,10532.556757392576,10756.191026578286,984.0559373535864,77.82432087023787,77.86477388522326,6977418.594614991,97.75330616333412,0.002480340765473893,34.931142997650966,89.71707099901333,35.96406640406611
2027-01-23 00:00:00+00:00,1115.641572734179,13038.558147870917,13055.671345649213,12614.76510815301,12665.682887564668,984.4645856029101,78.05727870444473,78.09592808198724,6977417.1716853995,97.7533059460513,0.0024789360442192114,35.910783534987445,88.06365031646904,-6.674898180957869
2027-01-24 00:00:00+00:00,1115.8834469965352,13612.241314669043,13789.072764815659,13546.440305648288,13741.164380621763,985.3997414641588,78.29578460438883,78.33268738228837,6977415.750581456,97.75330568631438,0.0024754683773400474,36.8904247757203,86.41038186177164,-49.312382616723006
2027-01-25 00:00:00+00:00,1114.9560996133964,11794.3299854961,12048.801386025347,11973.847848518255,12283.760472955664,986.134931208693,78.53977410824486,78.57498886320131,6977414.31863114,97.75330539678274,0.0024699458528700383,37.8700667564468,84.7571991448472,-91.94831492569567
2027-01-26 00:00:00+00:00,1112.7152617776449,10384.732316704,10298.634236180775,10329.94128798687,10349.819168947708,986.0689266626047,78.78917934998363,78.82276655431009,6977412.894603859,97.75330507721037,0.002462371486337269,38.84970948940423,83.10401628676318,-134.58259915711213
2027-01-27 00:00:00+00:00,1111.4978721644413,12167.66249351849,11809.027335984425,11879.461919934265,11563.649925623024,985.2986013014677,79.04392847210283,79.07595091797099,6977411.456786767,97.75330471052617,0.0024527491345031713,39.829353012347056,81.45107163761081,-177.21548375168447
2027-01-28 00:00:00+00:00,1112.94311965561,13857.337839748405,13707.13687069365,13851.362974900043,13693.776598320208,984.5274996796354,79.30394548181022,79.3344687552435,6977410.016667602,97.75330431198948,0.0024410907565817113,40.808997341906405,-280.2017647390875,140.1531760878486
2027-01-29 00:00:00+00:00,1115.4934432061925,12370.327560013478,12519.18717312204,12809.9515743242,12961.271216479214,984.3771671463215,79.56915027096127,79.59824330153448,6977408.588911078,97.75330387204929,0.002427398044529034,41.7886425013095,78.14544767804743,97.52343547584826
2027-01-30 00:00:00+00:00,1117.0541223253426,8801.010945874097,8824.522694822634,9309.80232174044,9421.65879805772,984.8075763562668,79.83945887743982,79.86719449403613,6977407.14339702,97.75330340791183,0.002411691650014245,42.76828851189182,76.49276292975568,54.89525130462273
2027-01-31 00:00:00+00:00,1117.8547257097282,8999.044141619437,8394.497457349165,8827.201308541087,8303.082298773481,985.2144427500402,80.11478364899514,80.14123924046828,6977405.724093848,97.75330290845119,0.0023939745223216405,43.747935385237405,74.84009407920117,12.268688508005688
2027-02-01 00:00:00+00:00,1118.5845269175738,12475.841992100215,12007.528229412206,12270.318785468815,11774.679352545138,985.0861742904865,80.39503343895085,80.42029169721091,6977404.268917592,97.7533023781379,0.0023742730195287164,44.727583163802116,73.18762277457489,-30.356414284896633
2027-02-02 00:00:00+00:00,1118.1868868034278,13073.682395580721,13087.651253998492,13372.560244371776,13336.873541716002,984.5226213089753,80.6801137189961,80.70426345477695,6977403.250997437,97.7533018755672,0.0023526053151151105,45.70723176376712,71.53494200452582,-72.97988741973997
2027-02-03 00:00:00+00:00,1116.0726744141928,9281.203828034013,9628.493188895742,10063.828526232757,10400.026598723707,984.0978600423548,80.96992636706874,80.99306351688764,6977402.232507451,97.75330134495469,0.0023289826333663653,46.68688110609313,69.88238882447544,-115.60231116791752
2027-02-04 00:00:00+00:00,1114.3291237237318,5249.8069615011955,4927.058970617424,5586.60797417491,5448.877512273257,984.2282148672447,81.26436971919452,81.28659848558469,6977401.240348101,97.75330079589445,0.002303421500066186,47.66653118568255,68.2297472408019,-158.2235010360551
2027-02-05 00:00:00+00:00,1115.0352560327142,9439.784085826397,8691.288203026923,8931.989051508921,8167.2956862336905,984.7196532726139,81.56333828935374,81.5847725689929,6977400.2213106165,97.75330021081163,0.0022759443329255476,48.6461820435719,-293.4226896244583,159.1562685119018
2027-02-06 00:00:00+00:00,1117.20700474446,13171.693034968563,12911.832661115588,13057.859905952564,12730.076594899516,984.9809274377242,81.86672255093167,81.88748760730458,6977399.202475081,97.75329960003002,0.0022465747988178577,49.62583368862577,-295.0750892777544,116.53716672869578
2027-02-07 00:00:00+00:00,1118.780883163976,11866.012985091125,12183.96708855461,12398.141596207892,12651.865136652816,984.6720954853747,82.17440856384373,82.19464307163537,6977398.177610641,97.75329896806288,0.002215338333597672,50.60548613741839,63.27255589418865,73.91919484544468
2027-02-08 00:00:00+00:00,1119.7654764921974,6037.085261967713,6604.123850838363,6983.373327850005,7555.05732837656,984.0948534825349,82.48627753860592,82.50613611929938,6977397.151812417,97.75329831755076,0.002182260241169004,51.58513940865427,61.62029345580421,31.302305522712697
2027-02-09 00:00:00+00:00,1120.908802927901,5093.910271291902,4277.485100072368,4574.313987242641,3877.699276468181,983.8988881485574,82.80220526263453,82.82186156912866,6977396.133058455,97.75329764832311,0.0021473654178974563,52.56479351423846,59.9680372717815,-11.313414087055403
2027-02-10 00:00:00+00:00,1121.1690575109267,11366.324119923866,10775.836014249793,10826.975516502363,10181.444501768401,984.3938504761203,83.12206132705214,83.14171194586153,6977395.114181208,97.75329695738324,0.002110683588522425,53.54444846510918,58.31585365460074,-53.92803489652925
2027-02-11 00:00:00+00:00,1119.4887781622008,13539.823947271014,13542.386374360767,13635.34958434124,13562.846562715818,985.1754408368753,83.44570806667258,83.46557741867811,6977394.065951409,97.75329624604964,0.002072245792060295,54.52410428457793,56.663819697012315,-96.54161712574168
2027-02-12 00:00:00+00:00,1117.516592528228,10094.267903146421,10638.977620745234,10832.089674486955,11324.311247511305,985.4818057121926,83.77299908155776,83.7933456495781,6977393.030105527,97.75329553063325,0.002032086489628781,55.50376097505685,55.011737891127,-139.15395659219797
2027-02-13 00:00:00+00:00,1117.5869359007158,3776.283181630378,4141.324310590034,4506.1007276336895,5009.13556894108,984.9268519045913,84.1037770790942,84.12490157454032,6977391.969394453,97.75329479150797,0.0019902340876673174,56.48341856028994,-306.64017922849837,178.2347467972771
2027-02-14 00:00:00+00:00,1119.2707729776891,7737.230957768357,6926.31612545642,7013.4126793098185,6207.77259045515,983.8816647066266,84.43787095547059,84.46012694281383,6977390.910891765,97.75329404533727,0.0019467270393849266,57.463077045574046,-308.29199486955093,135.6245623681624
2027-02-15 00:00:00+00:00,1120.6299302286538,12909.014219350793,12518.676845955964,12587.59328131393,12134.817603184754,983.122660249038,84.77509142457397,84.79889960521825,6977389.853291599,97.7532932892964,0.0019015997774406116,58.44273643675543,50.05615034946113,93.01563604597774
2027-02-16 00:00:00+00:00,1121.5382304317811,12916.088493189596,13116.042073842773,13278.655031068954,13412.359052164375,983.1033963255629,85.11522471181509,85.14109232983263,6977388.795214112,97.7532925293319,0.0018548903323815018,59.422396740905135,48.40439068402655,50.40783105389182
2027-02-17 00:00:00+00:00,1122.884358981582,7963.909889126021,8527.903408231557,8829.506245711404,9377.985895161566,983.5879778428282,85.45802301813808,85.48657084414099,6977387.731280146,97.75329176377561,0.0018066365440394798,60.40205795806042,46.75269841380931,7.801175997870833
2027-02-18 00:00:00+00:00,1123.7697034611756,4635.251201444206,4188.1609458360645,4612.882682614508,4397.380551390812,983.9881962446592,85.80318984247964,85.83519058621081,6977386.663490087,97.7532909909218,0.001756877039032804,61.381720094164834,45.10107783760761,-34.804327060139876
2027-02-19 00:00:00+00:00,1122.7318917638884,10152.194275958418,9454.750539720193,9625.64878785669,8904.939196802261,984.0122736833988,86.15035673553244,86.18679116289182,6977385.582480317,97.75329021777628,0.0017056555706192755,62.3613831587725,43.44957174855924,-77.40871150505488
2027-02-20 00:00:00+00:00,1120.8529927511895,13187.247292322982,12973.855834398833,13191.777491300843,12916.32391868539,983.9307102443328,86.49904544303206,86.5411869527432,6977384.506329597,97.75328945133519,0.0016530163695725345,63.34104714528406,41.79809011374655,-120.01188006756932
2027-02-21 00:00:00+00:00,1120.516739877789,11080.75639248073,11356.045164823645,11715.823646583882,11941.963924737815,984.1962864820135,86.84860431684967,86.89815074652213,6977383.428434051,97.75328869081739,0.0015990011888554188,64.32071205281578,40.14665388025527,-162.61385885322932
2027-02-22 00:00:00+00:00,1121.757525497251,5768.018359902629,5994.947630655415,6647.820062962385,6933.278254903749,984.8337000763772,87.19809734634043,87.2573844901643,6977382.344681061,97.75328792967098,0.0015436513326132345,65.30037788317209,-321.5045876726119,154.7852110899881
2027-02-23 00:00:00+00:00,1122.7905854842131,6406.039973592397,5562.391760297934,6167.55840033937,5395.099752267312,985.2842638317961,87.54610064408911,87.61846358740026,6977381.244492927,97.75328717508249,0.0014870180105394076,66.28004463690702,36.844280650792186,112.18542594872456
2027-02-24 00:00:00+00:00,1123.3865092597923,10913.556537671086,10338.573364671807,10716.1398047355,10087.588385734016,984.9189906689176,87.89030632258154,87.9807216797805,6977380.144631226,97.75328643257097,0.0014291445713639041,67.2597123059396,35.19323629416754,69.58681422251695
2027-02-25 00:00:00+00:00,1124.6337784564532,11502.809296420937,11425.45673527523,11864.832962256845,11715.524758513719,983.7126755444336,88.22669776027301,88.34298479218401,6977379.037869475,97.75328569907944,0.0013700792047902557,68.23938088839934,33.54228593839769,26.989379579673454
2027-02-26 00:00:00+00:00,1125.943836669227,7561.061583762524,7813.972695536909,8456.594240224851,8656.272524566259,982.3751958200513,88.54771220906055,88.70286436664918,6977377.925867986,97.7532849768726,0.001309872183584136,69.21905037681621,31.891501127912758,-15.606948361559564
2027-02-27 00:00:00+00:00,1125.6003383516934,2938.209125625194,2371.4083361692087,3670.1553508813217,3313.1773229219657,981.7727584377171,88.83797640430433,89.05448063522859,6977376.811348212,97.75328427339461,0.001248573354731974,70.19872076245255,30.24087792883501,-58.20215941897469
2027-02-28 00:00:00+00:00,1124.0738388865946,6898.54942073956,6164.105593097445,6590.804277730774,5771.608637468103,982.1935831149354,89.06529409725445,89.37895488781854,6977375.707954976,97.75328358969502,0.0011862338831711442,71.17839202795861,28.590299000026185,-100.79613835082758
2027-03-01 00:00:00+00:00,1123.606262766174,9609.901940057425,9366.175497157956,9621.923038826162,9270.99551790525,983.1558859238775,89.17260904165097,89.59626698550647,6977374.596466518,97.75328292019277,0.001122903641670881,72.15806416529169,26.939907066588365,-143.38903479596163
2027-03-02 00:00:00+00:00,1124.577008710072,7952.974658400857,8215.738603012867,8438.055602002376,8581.438604558816,983.9160506563732,89.11230284486365,89.51939208572863,6977373.448531105,97.75328226728809,0.00105863415803034,73.13773717513868,-334.7101659716232,174.019048715923
2027-03-03 00:00:00+00:00,1125.3289347490493,2859.8968657993637,3592.207210095262,3560.011464404533,4088.4847706727933,984.1506424585559,88.90974321495526,89.22902453621845,6977372.3299063435,97.75328164212523,0.0009934824276262532,74.11741103820812,23.640006307563535,131.42818918591408
2027-03-04 00:00:00+00:00,1125.4996085764087,3523.2216264742265,3476.5647618332287,2607.815086969275,2409.513611468278,984.1221173292435,88.6248967584422,88.87853123247757,6977371.199461151,97.75328103864875,0.0009274999444061248,75.09708573792524,21.99055798640375,88.83824285736044
2027-03-05 00:00:00+00:00,1126.3750969980415,7692.13857439018,7725.352418906882,7141.79303037144,7059.113892665315,984.2222798540673,88.29741485235445,88.50837140125381,6977370.062627513,97.75328045959276,0.000860743933133733,76.07676125795918,20.341476419699497,46.24923391759884
2027-03-06 00:00:00+00:00,1127.8158705521064,8364.555439084215,8812.593672698926,8173.171281293237,8519.369782807398,984.4223820451524,87.94670337138545,88.12918153953056,6977368.935215389,97.75327990635593,0.0007932667127848867,77.0564375799616,18.69281423385747,3.6611060918542138
2027-03-07 00:00:00+00:00,1128.05923361018,6322.806653465806,7163.379608079807,6084.0028030310095,6883.893820202885,984.2548856161224,87.58215750130957,87.74475443752488,6977367.779607132,97.75327938065581,0.0007251243571122498,78.03611469594019,17.04493168865211,-38.926490159086256
2027-03-08 00:00:00+00:00,1127.0193856258152,6042.894354555028,6716.165529510772,5121.856276552891,5874.779210753695,983.3640596885821,87.20865414530233,87.3567936288332,6977366.640975784,97.75327888091844,0.0006563750402500963,79.01579258269737,15.39784523832732,-81.51356592788694
2027-03-09 00:00:00+00:00,1126.6765737309688,8841.346253338834,9239.065968526393,7969.903541972993,8371.311086420617,982.0307564861391,86.82893902522957,86.96620725679519,6977365.498983619,97.75327841747068,0.0005870756256130167,79.99547121759718,13.75175371749228,-124.10032450933072
2027-03-10 00:00:00+00:00,1127.634148115205,10432.667981041714,10944.524064751879,9877.010692789343,10378.778744807678,981.0747320971624,86.44467984250574,86.57354977340879,6977364.344109269,97.75327797938762,0.000517280705476792,80.97515058753625,12.107234118918969,-166.6873352300371
2027-03-11 00:00:00+00:00,1128.298979268378,10025.53710938244,10683.257636269296,9593.752309057485,10280.614559976724,981.1728227704591,86.0569606621929,86.17919940423415,6977363.1828912385,97.75327757282486,0.00044704954687751407,81.95483067292933,10.465080886386312,150.72461856528307
2027-03-12 00:00:00+00:00,1128.0885275129,9887.076233561716,10416.511599812024,9264.61145715279,9871.736716841551,982.2435811910818,85.66653009286925,85.78343854965298,6977362.032777781,97.75327720273299,0.0003764418124057123,82.93451144858005,8.826387029352537,108.13444117624817
