date,distance(Seed-Derived),distance(Seed-Seed2),distance(Seed-Derived2),distance(Derived-Seed2),distance(Derived-Derived2),distance(Seed2-Derived2),beta_angle_sun,derived_beta_angle_sun,sma,inc,ecc,raan,aop,lv
2025-06-15 00:00:00+00:00,998.4012373309812,0,0,0,0,0,-23.910003473796607,-24.412325419369726,6978260.367880033,97.75326617770355,0.0009774093322615402,60.51140005100949,156.36420843522566,-70.14383925426961
2025-06-16 00:00:00+00:00,998.7536707077289,0,0,0,0,0,-23.96346909453663,-24.465730860702337,6978259.255759381,97.75327121451487,0.0010429963989192546,61.49063871495794,154.71368104043822,-113.75328982262427
2025-06-17 00:00:00+00:00,999.2197996210334,0,0,0,0,0,-24.01754120347043,-24.519769088947143,6978258.139620687,97.7532762824676,0.0011077210712316034,62.46987818439786,153.06320918794773,-157.36151449216288
2025-06-18 00:00:00+00:00,997.972161003866,0,0,0,0,0,-24.072155247136948,-24.574375791359962,6978257.041555689,97.75328138600058,0.0011715270116752642,63.449118439752134,-208.58724355917028,159.0315153774766
2025-06-19 00:00:00+00:00,997.3771694715747,0,0,0,0,0,-24.127242036233703,-24.629481995008064,6978255.946491843,97.75328652060465,0.0012343633402078751,64.42835946590994,-210.23765375831593,115.4257649757136
2025-06-20 00:00:00+00:00,999.3913088701971,0,0,0,0,0,-24.182727017756772,-24.685013331527934,6978254.85029788,97.75329168478835,0.001296179347482626,65.40760124904757,-211.88800522884173,71.8212148907013
2025-06-21 00:00:00+00:00,1001.2520980099313,0,0,0,0,0,-24.238529613183175,-24.740889369377093,6978253.765324801,97.75329687826503,0.001356921239796475,66.3868437774867,146.46165421305196,28.21790827238839
2025-06-22 00:00:00+00:00,1000.3301209817992,0,0,0,0,0,-24.29456278371646,-24.797023190380642,6978252.687019386,97.7533020981542,0.0014165378870175497,67.36608703592319,144.81134086071987,-15.384180215667667
2025-06-23 00:00:00+00:00,998.7511421576054,0,0,0,0,0,-24.35073304520274,-24.853321376020958,6978251.62308834,97.75330734424293,0.0014749801472673438,68.34533100975396,143.16107852735306,-58.98508917040752
2025-06-24 00:00:00+00:00,998.8642042027852,0,0,0,0,0,-24.406941076666048,-24.909684644388776,6978250.571287397,97.75331261558603,0.001532199985474007,69.32457568904152,141.51084938020028,-102.58481480187076
2025-06-25 00:00:00+00:00,998.8743096118046,0,0,0,0,0,-24.463083080105026,-24.966009203551955,6978249.508593088,97.75331790436202,0.0015881523969867874,70.30382107297942,139.86067153466422,-146.18337587732418
2025-06-26 00:00:00+00:00,997.3053568108999,0,0,0,0,0,-24.519052713182564,-25.022188665620753,6978248.461080325,97.75332321361724,0.0016427872219109214,71.28306715102016,-221.78949081705488,170.21926162472087
2025-06-27 00:00:00+00:00,996.8013895980197,0,0,0,0,0,-24.57474317270052,-25.078116143696008,6978247.412498659,97.75332853785976,0.001696061064131175,72.26231391947374,-223.43960867409263,126.62306110114129
2025-06-28 00:00:00+00:00,999.1541739140113,0,0,0,0,0,-24.630049064245664,-25.13368611155598,6978246.371807891,97.75333387730154,0.0017479278538412057,73.24156137297311,-225.08969405254334,83.02802995020696
