date,beta_angle_sun,sma,inc,ecc,raan,aop,lv,ap_list,daily_flux
2029-04-13 00:00:00,15.434129087293806,563186.7318616938,97.75662639285565,0.023186937182357995,184.17668385126922,72.83936134375585,11.062318834052343,"JArray<double>[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",90.1
2029-05-13 00:00:00,12.047105970250474,562455.4961978532,97.75667223197867,0.08875986455843257,214.2296968963519,-234.65388028027414,144.6296014849445,"JArray<double>[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]",87.7
2029-06-12 00:00:00,11.275104609857571,561772.4358199826,97.75669983986144,0.12034234950286979,244.2937192502944,85.79895622419014,36.04498327676289,"JArray<double>[11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0]",85.6
2029-07-12 00:00:00,12.394601564191081,561312.1412534826,97.75674107983801,0.06825933472090442,274.36661502302866,50.19277226510379,-56.34870865373101,"JArray<double>[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",84.2
2029-08-11 00:00:00,13.349434123985029,560983.2687886218,97.7568199401948,0.04290892628222204,304.44558622256733,-227.52808276830714,106.35006816049558,"JArray<double>[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",83.6
2029-09-10 00:00:00,12.783258864971478,560580.1104273889,97.75691228951904,0.11197654449701819,334.53024902530285,108.18327457592356,28.240727820540883,"JArray<double>[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",83.6
2029-10-10 00:00:00,11.366505026584363,560085.2249408728,97.75696822426879,0.10470678711488021,4.621913723645694,67.86787775098294,-18.01455079485504,"JArray<double>[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",84.1
2029-11-09 00:00:00,11.053038878920132,559504.2877547154,97.75699050162913,0.030646108376017243,34.721944266815896,57.74172665019481,-75.96723316020802,"JArray<double>[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",84.8
2029-12-09 00:00:00,12.912127624511644,558870.8258177843,97.7570283365721,0.07886602803615188,64.83174232782068,-232.21988509715047,167.99975391246008,"JArray<double>[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",85.0
2030-01-08 00:00:00,15.679367905990194,558335.6635600869,97.75710805377389,0.11858227486435084,94.95035593054187,89.97654879798387,-179.84922560951134,"JArray<double>[9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0]",84.7
2030-02-07 00:00:00,16.634096666603075,557824.8114826549,97.75720023107665,0.07528031404313255,125.07733279466107,53.002698079683306,-149.98330400106525,"JArray<double>[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",83.5
2030-03-09 00:00:00,14.269596790690011,557361.6893527163,97.75729915840238,0.03481399549361496,155.21213449378612,-232.5654231136692,145.17198876012898,"JArray<double>[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",81.9
2030-04-08 00:00:00,9.911253590252898,556841.0960158678,97.7573664215082,0.10686164958329154,185.35455202093124,111.99422369971056,-172.69205617618542,"JArray<double>[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",79.8
2030-05-08 00:00:00,6.331777529458507,556278.1239861762,97.7573721416281,0.10855150229794515,215.50514345501702,72.32939902323957,-87.30849942237,"JArray<double>[11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0]",77.9
2030-06-07 00:00:00,5.243081635578511,555752.0946142618,97.75734722497968,0.03899567798810387,245.66449617197526,54.620887113816266,-3.882722212260332,"JArray<double>[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",76.4
2030-07-07 00:00:00,6.08936074816935,555422.664538769,97.75736102591983,0.07257162801039924,275.8302321177908,128.4991136658774,2.477804120593841,"JArray<double>[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",75.4
2030-08-06 00:00:00,6.88056310094081,555099.4923189124,97.75739459377097,0.11816355138090268,306.00076145683875,-266.5505350018319,129.11438767704888,"JArray<double>[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",75.0
2030-09-05 00:00:00,6.215800583483828,554739.9778411416,97.75740772920278,0.08153869829091896,336.17633295513406,56.49281957141945,-90.89681409352214,"JArray<double>[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]",75.4
2030-10-05 00:00:00,4.659799622701867,554143.9310808498,97.75737894633343,0.030032013760012567,6.359580286137077,117.84816096300653,-32.00274292760405,"JArray<double>[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",76.0
2030-11-04 00:00:00,4.13559422189845,553656.0819567041,97.75736167325721,0.10147492715374627,36.55082185044103,-245.47111514692108,110.33682951805153,"JArray<double>[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",76.9
2030-12-04 00:00:00,5.8111602780206955,553091.907299594,97.75733213725309,0.10996313536353945,66.75004501890062,75.21248619284006,-52.20252594125416,"JArray<double>[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",77.4
2031-01-03 00:00:00,8.547977719630069,552635.4959450299,97.75733006082329,0.044612441833121734,96.9571413435704,-308.05510055433814,147.1467964145947,"JArray<double>[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.375]",77.4
2031-02-02 00:00:00,9.669637779494398,552237.8235771311,97.75737499267271,0.06537227738468838,127.17083358296044,129.84884778670735,-100.03283646398907,"JArray<double>[27.0, 27.0, 27.0, 27.0, 27.0, 18.0, 3.0]",76.6
2031-03-04 00:00:00,7.539757542294772,551566.6201442387,97.75739165835016,0.1153535155073408,157.39259968913615,-263.3542320076763,142.68922830804757,"JArray<double>[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]",75.4
2031-04-03 00:00:00,3.2557786717733874,550905.8050918346,97.75735532378859,0.08530651943288135,187.62444923179694,59.73012685444142,52.620287683666156,"JArray<double>[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 9.875]",73.8
2031-05-03 00:00:00,-0.4780113401129645,550410.3427265519,97.75729085872486,0.028879270690016376,217.86510604532603,107.0561927429041,-101.43086307004313,"JArray<double>[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",72.2
2031-06-02 00:00:00,-1.8257065465312816,549971.9172909092,97.75722425041243,0.0978074304325626,248.11274300913888,-243.938399526796,159.60539711013925,"JArray<double>[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",71.0
2031-07-02 00:00:00,-1.2123335834086384,549635.2845939528,97.75716653045052,0.11196959377041112,278.3658783519157,-281.8053095440346,121.24055498894099,"JArray<double>[2.0, 2.0, 2.0, 2.0, 2.0, 3.125, 5.0]",70.2
2031-08-01 00:00:00,-0.5864221216265113,549390.051258401,97.75711414824616,0.05105787566567388,308.62321774539396,53.0715662047291,80.04827111633696,"JArray<double>[22.0, 22.0, 2.0, 2.0, 2.0, 2.0, 2.0]",70.2
2031-08-31 00:00:00,-1.3805596422752837,548950.4423340382,97.75704720991077,0.060336927274980905,338.8855623300886,128.98438870802283,-50.51625537982421,"JArray<double>[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",70.2
2031-09-30 00:00:00,-3.08993665272777,548582.8927496215,97.7569790854704,0.11366377742016007,9.153695122486434,98.93948980483245,-60.772852378918145,"JArray<double>[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",70.7
2031-10-30 00:00:00,-3.793901550672585,548045.6594834793,97.75685581075541,0.08904063129788184,39.42827754853182,61.78285585874686,-47.98038967202109,"JArray<double>[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]",71.6
2031-11-29 00:00:00,-2.242786369937782,547478.4591006087,97.75672912821382,0.027148931640977512,69.711130689906,96.12028623721068,-86.97249852840403,"JArray<double>[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",72.6
2031-12-29 00:00:00,0.4979044096658005,546983.4192941245,97.75665984422346,0.092475014340426,100.00183011441949,118.01216591476513,-94.55396398885898,"JArray<double>[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",73.3
2032-01-28 00:00:00,1.755826290974599,546573.3534054197,97.75661942720637,0.11144365084449279,130.2989886259985,80.62179507939858,-27.037894500757734,"JArray<double>[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",73.5
2032-02-27 00:00:00,-0.20326730148405805,546209.4295281414,97.7565655851652,0.05476412667202804,160.60190911342653,53.60464517141596,43.51442378274663,"JArray<double>[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",72.9
2032-03-28 00:00:00,-4.447251055964733,545778.7358830972,97.75647618219514,0.056106108264358016,190.91074857647467,128.5660018347383,25.928154311289017,"JArray<double>[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",71.9
2032-04-27 00:00:00,-8.318505119149656,545209.8397044009,97.75633494165557,0.11172650383523713,221.22662347093646,-258.97923296194193,128.4390835729984,"JArray<double>[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]",70.6
2032-05-27 00:00:00,-9.869738278311706,544725.1525144363,97.756167513533,0.09219182466080672,251.5501664156194,64.53122610343027,-100.8334596528122,"JArray<double>[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",69.2
2032-06-26 00:00:00,-9.429722866002999,544344.4712711927,97.75601092020804,0.029744337676609417,281.879828452112,87.78495245539642,-14.79450857798186,"JArray<double>[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",68.2
2032-07-26 00:00:00,-8.94556974992542,544020.8697144501,97.75588656860043,0.08955800134384494,312.21423466745773,-241.40571523020833,75.82979974447424,"JArray<double>[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",67.7
2032-08-25 00:00:00,-9.884431533472055,543722.739677609,97.7557548945534,0.11212596733057238,342.5526934894007,82.70388318746889,-115.87915565750185,"JArray<double>[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",67.8
2032-09-24 00:00:00,-11.766463540092003,543318.2335878974,97.7555706323466,0.058885295044239734,12.895763395909144,54.58025969058101,56.50277561179893,"JArray<double>[9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0]",68.4
2032-10-24 00:00:00,-12.62955085309426,542801.2853653096,97.75535897466638,0.05190850101961851,43.24538103013025,-232.878140781938,144.71948454873,"JArray<double>[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",69.3
2032-11-23 00:00:00,-11.13485251925388,542185.4966846416,97.75515260716821,0.1088197883998481,73.60272328550862,102.44441467687004,-9.77311937180016,"JArray<double>[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",70.4
2032-12-23 00:00:00,-8.33067683581105,541641.2864723727,97.75496774260519,0.09306534328840302,103.96832891828475,65.89181557632564,-131.3367832251946,"JArray<double>[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",71.3
2033-01-22 00:00:00,-6.942169118510549,541176.1018659379,97.75481662289414,0.03007813384043002,134.34112834187192,81.78553132607388,72.19293390182644,"JArray<double>[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",71.6
2033-02-21 00:00:00,-8.796496477530884,540708.140745338,97.75467418388445,0.0856219204658012,164.72046234365106,119.69743300971399,-90.09897416690012,"JArray<double>[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",71.2
2033-03-23 00:00:00,-13.074166065056604,540220.9244287573,97.7544881696509,0.11085554142125847,195.10635380218199,84.63718021380551,-162.46208890053634,"JArray<double>[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",70.3
2033-04-22 00:00:00,-17.112164372202884,539714.1826554574,97.75423859309842,0.06155999973183396,225.49922093974118,-303.22217262345134,135.77761101226068,"JArray<double>[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",69.0
